transaction_id,customer_id,customer_name,email,purchase_date,product_id,category,price,quantity,total_amount,payment_method,delivery_status,customer_address
1161,61,Whitney Palmer,ooconnor@lee.com,24/03/2023,1098,Home & Kitchen,2330.2,2,4660.4,creditcard,Processing,"956 Jackson Port Apt. 567
Abbottburgh, AK 70616"
1162,215,Charles Wallace,amystone@barajas.com,30/10/2023,1088,Toys,3672.88,8,29383.04,credit,Pending,"99567 Tyler Plains
Brandonfurt, ID 93884"
1163,292,Scott Powell,edward37@gmail.com,10/01/2025,1096,Clothing,4375.56,9,39380.04,credit,,"650 Anna Ranch Apt. 422
North Nicholasfort, VA 04217"
1164,98,Christopher Walton,browncasey@yahoo.com,28/08/2024,1061,Electronics,4575.84,-5,,creditcard,Shipped,"42504 Walters Causeway Suite 795
South Christopherton, AK 15875"
1165,171,John Adams,cparker@rocha.com,2024-02-30,1032,Electronics,2456.02,3,7368.06,PayPal,,"13479 Nicole Lakes
Damonmouth, AL 25937"
1166,359,Joseph Rogers,mariaryan@davis-anderson.org,22/08/2024,1094,Electronics,3802.76,7,26619.32,creditcard,Pending,"216 Adams Square
Lake Christopher, MA 74290"
1167,213,Cathy Glover,joseph63@gmail.com,04/03/2023,1013,Electronics,4718.05,6,28308.3,Bank Transfer,Returned,"1168 Bishop Route Suite 946
Gregoryburgh, ID 56449"
1168,474,Tracey Ford,powersjerry@gmail.com,09/04/2023,1001,Home & Kitchen,4361.44,-5,-43614.4,,Pending,"121 Christine Junctions
Simmonschester, MI 65773"
1169,34,Anna Miller,kgonzalez@lucas-mahoney.com,18/10/2023,1034,,4272.02,7,29904.14,Bank Transfer,Returned,"01879 Golden Alley Suite 896
Garciaton, OH 71373"
1170,448,Walter Rogers,qbrown@chavez-cooper.net,28/11/2023,1062,,522.05,-3,,Debit Card,Returned,"881 Mills Field
East Claudia, SD 07322"
1171,226,Michael Potter,fowlerelizabeth@bryant.com,04/03/2023,1079,Toys,510.31,6,3061.86,Credit Card,Pending,"652 Fernandez Walk
Charlesville, MD 98732"
1172,100,Adam Roberts,jason49@wilson-ashley.com,19/10/2024,1078,Books,,3,,CC,Processing,"789 Sara Tunnel
Rachelberg, AL 32005"
1173,430,Jason Stewart,hudsonjim@hotmail.com,31/12/2024,1093,Clothing,4867.1,9,43803.9,,Processing,"834 Miller Locks
North Sydney, NJ 86082"
1174,461,Eric Sullivan,brittanyperez@jimenez.com,13/05/2023,1098,,2706.08,5,27060.8,PayPal,Delivered,"1457 Eddie Hollow Apt. 923
Riverabury, OR 44887"
1175,130,Michael Smith,newtonjacob@hotmail.com,03/05/2023,1082,Electronics,1279.64,-1,-1279.64,Credit Card,,"0085 Bryant Mall
Shannonmouth, FL 02849"
1176,256,Jennifer Parker,shawsamantha@webb.biz,20/07/2024,1071,,2734.22,3,16405.32,Credit Card,Processing,"72093 Samuel Cliff
South Sabrina, IA 06917"
1177,4,Rita Hopkins,meredithkrause,24/07/2024,1093,Toys,1719.15,3,5157.45,CC,Cancelled,"Unit 5085 Box 6408
DPO AA 75674"
1178,217,Wanda Fernandez,franklinjulie,14/04/2024,1031,Books,370.35,0,0,Debit Card,Pending,"537 Lee Hills Suite 657
Port Davidmouth, NY 12921"
1179,254,Jesse Garza,mark62@hotmail.com,02/03/2024,1064,,1427.02,5,7135.1,Debit Card,Returned,"7890 Walker Harbors
Gomezburgh, FL 14968"
1180,397,John Fowler,alyssa92@flores.net,11/06/2023,1025,Toys,1842.41,-5,-9212.05,Debit Card,Pending,"957 Philip Brook
East Daniel, OR 66916"
1181,358,Jose Bender,esingh@morrison.com,05/06/2024,1038,Home & Kitchen,3480.93,4,13923.72,,,"28971 Jonathan Way Suite 898
East Donnaburgh, RI 93811"
1182,282,Kelsey Gay,samantha60@hoffman.net,29/10/2023,1014,Books,3769.63,1,,Bank Transfer,Shipped,"628 Madden Rapids
Gonzalezmouth, MI 18719"
1183,392,Crystal Baxter,kelseyaguilar@bernard.biz,27/05/2024,1008,Toys,3898.87,8,31190.96,Credit Card,Processing,"10189 Nicholas Orchard
Port Ian, IA 10509"
1184,206,Michael Powell,john55@yahoo.com,26/01/2025,1091,,,0,,Bank Transfer,Processing,"52613 Michael Ways Suite 318
Jamesmouth, DC 24016"
1185,14,Danielle Williams,tiffanyballard@hotmail.com,03/02/2025,1054,Home & Kitchen,3478.58,3,10435.74,Bank Transfer,Processing,"72272 Meyer Forges Suite 576
Youngfurt, GA 93093"
1186,345,Alice Carlson,collinsthomas@yahoo.com,04/10/2023,1002,Toys,284.73,1,284.73,Debit Card,Returned,"78255 Anthony Ramp Apt. 614
New Danielshire, OK 80099"
1187,41,Jason Young,andrew77@williams.com,28/06/2023,1081,Toys,2679.18,8,21433.44,Bank Transfer,Cancelled,"0348 Julia Forest
Odonnellfort, WA 97215"
1188,379,Sean Huff,bmedina@best.com,06/12/2023,1078,,1615.64,6,19387.68,Credit Card,Cancelled,"0266 Pugh Coves
South Curtis, NH 37085"
1189,460,Barbara Stanley,zrobinson@hurst.org,31/07/2024,1089,Books,4166.88,5,20834.4,Credit Card,Processing,"0382 Matthew Alley Suite 107
South Justin, NJ 88973"
1190,178,Paula Wang,michelle55@harris.com,15/02/2024,1056,Home & Kitchen,3143.97,6,,credit,Cancelled,"51035 Henderson Station
Port Donnaborough, RI 52225"
1191,62,Mark Rivera,nicholasbraun@gmail.com,23/10/2023,1094,Electronics,1273.88,7,8917.16,PayPal,Shipped,"488 Kelly Lane Suite 173
Port Edward, NC 71440"
1192,351,Ashley Young,april63@faulkner-ward.info,08/08/2023,1093,Clothing,4915.18,-2,-9830.36,,Processing,"769 Porter Garden
Waynehaven, MS 88276"
1193,230,Renee Alvarez,james00,25/01/2024,1084,Books,3929.42,1,7858.84,Bank Transfer,Delivered,"87181 Maria Haven Apt. 673
Kellyborough, KS 23865"
1194,240,Natasha Smith,alucas@hotmail.com,19/10/2023,1085,Home & Kitchen,4085.92,-4,-16343.68,,Returned,"1576 Wong Forge Suite 669
Elizabethland, NE 65151"
1195,51,Patrick Flores,lfaulkner@yahoo.com,01/05/2023,1061,Toys,1637.23,0,0,,Shipped,"4183 Meagan Pine
South Heather, WY 34294"
1196,95,Alexander Chapman,brianmiller,13/10/2024,1022,Home & Kitchen,402.87,9,3625.83,,Returned,"2462 Guzman Rapids Apt. 789
Brianland, LA 91736"
1197,387,Gregory Hernandez,davidjensen@gmail.com,25/08/2024,1035,Clothing,,0,,CC,Processing,"54888 Susan Mount
West Reginashire, WY 09338"
1198,221,Phillip Taylor,chadhernandez,11/12/2023,1016,,2230.97,-4,-8923.88,creditcard,Shipped,"USCGC Robbins
FPO AP 78411"
1199,484,Denise Black,raymondporter@jones.com,05/12/2024,1050,Clothing,635.13,8,,credit,Processing,"52121 Day Dale
Patriciaport, VA 06287"
1200,406,Kristina Sullivan,tracyortega@yahoo.com,21/04/2023,1043,Electronics,741.53,-2,,,Shipped,"9927 Carter Lane Apt. 347
North Darrell, CO 59398"
1201,230,Seth Bowen,joymoore@hotmail.com,29/06/2024,1017,Electronics,,2,,creditcard,Processing,"24454 Sara Divide
South Eric, NV 86375"
1202,236,Andrew Ryan,tammychavez@hart-armstrong.biz,16/12/2024,1080,Clothing,3301.05,2,6602.1,creditcard,Delivered,"20332 Hicks Fall
Weeksmouth, MD 85995"
1203,142,Heather Simmons,tranlindsey@hotmail.com,2024-02-30,1058,Books,3819.2,7,53468.8,credit,Returned,"73115 Dylan Spurs
Bryantport, DC 15012"
1204,170,Ashley Mosley,luisibarra@cunningham.biz,17/04/2023,1002,Books,3296.88,2,6593.76,Credit Card,Shipped,"982 Mcdonald Forges
Watkinsmouth, NH 95682"
1205,28,Michelle Hernandez,cruzamanda@mills.org,01/05/2024,1004,Toys,527.29,2,2109.16,CC,Delivered,"3206 Donald Gardens Apt. 529
East Scottfurt, MT 63607"
1206,35,Lawrence Gonzales,stephaniegalvan@yahoo.com,24/10/2024,1085,Electronics,2639.84,-5,,Bank Transfer,Pending,"05501 Thompson Glens Suite 497
Nelsonmouth, WV 36814"
1207,12,Dr. Rachel Watkins DVM,bpadilla,10/05/2024,1039,Toys,4283.78,-4,,credit,Processing,"6470 Edwards Overpass Apt. 567
Amytown, NY 74731"
1208,159,Justin Lambert,sarahwhitney@paul.com,02/06/2024,1098,Electronics,4749.4,6,28496.4,PayPal,,"090 Lisa Groves
Byrdchester, DC 26577"
1209,326,Michael Martin,janetherring@reed.com,08/08/2023,1094,Clothing,1708.4,9,15375.6,creditcard,Shipped,"941 Hall Parkways Apt. 537
Port Beverly, MT 10799"
1210,186,Lisa Obrien,btownsend@hotmail.com,02/06/2023,1006,Books,2739.29,-2,,,Cancelled,"14353 Blair Mountains
West Michaelfort, OH 50205"
1211,242,Benjamin Moses,vanessablevins@gmail.com,06/03/2024,1081,Books,3215.67,6,19294.02,creditcard,Delivered,"851 Ricky Knolls Apt. 902
Port Anneburgh, WI 26990"
1212,85,James Diaz,mary30@hotmail.com,25/03/2024,1089,Clothing,4479.49,3,13438.47,CC,Delivered,
1213,283,Julian Johnson,raylaura@hotmail.com,26/07/2024,1069,Toys,1748.52,-3,-10491.12,PayPal,Shipped,"252 Sampson Mills
New Carol, DC 15194"
1214,65,Dean Cardenas,johnsjoshua@hopkins-bishop.com,26/05/2023,1069,Toys,4009.09,8,32072.72,Credit Card,Delivered,"851 Barber Locks Suite 020
Kimberlymouth, SC 46816"
1215,169,Evan Cardenas,john01@hotmail.com,2024-02-30,1020,Home & Kitchen,1468.16,0,0,Credit Card,Pending,"24115 Katelyn Overpass
Craigport, CT 73438"
1216,44,Ivan Wilson,halljill@gmail.com,20/11/2024,1064,Electronics,3351.5,1,3351.5,Debit Card,Delivered,"5808 Smith Keys Suite 096
South Julieburgh, NH 28266"
1217,61,Jasmine Ho,erika14@gross-thompson.net,03/04/2023,1016,Toys,1287.12,2,5148.48,,,
1218,440,Laura Mccarthy,pgreene@kim.biz,26/12/2023,1051,Clothing,2402.69,7,,Debit Card,,"041 Susan Dam
Richardland, MA 54805"
1219,133,Dawn Miller,danawright@gmail.com,04/11/2023,1037,Toys,761.53,1,,CC,Processing,"825 Simmons Mountains
Mitchellland, SC 45896"
1220,283,Alexis Robertson,bzamora@yahoo.com,01/04/2023,1073,Books,3854.61,-3,-11563.83,PayPal,Processing,"770 Garcia Gardens
Lake Amanda, KS 30223"
1221,27,Stacy Williams,jason59@yahoo.com,12/08/2023,1069,Electronics,31.97,0,0,creditcard,Cancelled,"84081 Ralph Union
South Anthony, DC 59146"
1222,107,Ryan Morales,jo26@yahoo.com,07/04/2023,1042,,4863.27,-1,-4863.27,Bank Transfer,Pending,"77960 Burke Crescent Apt. 423
Port Angelahaven, WV 22109"
1223,43,Lisa Perez DDS,cmiller@yahoo.com,30/01/2025,1057,Home & Kitchen,604.01,9,5436.09,Debit Card,,"08173 Boyd Route Apt. 486
Parkerview, HI 44498"
1224,339,Sarah Davis,shawdavid@gmail.com,24/06/2023,1066,Electronics,4338.87,7,,Credit Card,Shipped,"008 Perez Plains
Cartermouth, KS 10493"
1225,285,Kristen Gaines,kathleen64,25/08/2024,1009,Books,3040.44,6,,,Returned,
1226,445,Bradley Ewing,melinda65@yahoo.com,12/11/2023,1086,Books,1043.18,4,4172.72,creditcard,Returned,"44742 Sue Spurs
Burkeland, MA 97062"
1227,330,Nancy Castillo,ortizraven@yahoo.com,11/12/2024,1064,Books,3715.44,-2,,PayPal,Returned,"57092 Smith Spring
Port Amanda, GA 41083"
1228,127,Joseph Montoya,brownhaley,26/03/2024,1086,Books,1185.5,-5,-5927.5,credit,Processing,"PSC 2078, Box 0177
APO AA 55220"
1229,347,Alexander Oliver,emeyers@hall-reed.com,21/08/2023,1022,Clothing,2882.92,8,23063.36,CC,Shipped,"8807 Kayla Row
Brandimouth, VT 13422"
1230,472,Katherine Miles,joseph33@robertson.com,31/12/2023,1034,Home & Kitchen,945.98,7,,CC,Delivered,"657 Gonzalez Pass
New Kellyburgh, AL 33316"
1231,230,Anthony Smith,ballen@brown.net,27/08/2024,1055,,408.14,1,408.14,Credit Card,Shipped,"278 Kelly Shoal Suite 786
Hallfort, VT 99226"
1232,189,William Cooper II,cweber@myers-ballard.com,03/06/2024,1029,Books,3919,2,7838,credit,Delivered,"76551 Hughes Rapids Suite 821
Hopkinstown, DE 54234"
1233,224,Aaron Snow,connor98@hotmail.com,21/04/2023,1038,Books,979.3,-4,-3917.2,CC,Returned,"319 Lauren Squares Apt. 574
Port Susan, WI 94996"
1234,384,David Quinn,carlos30,12/01/2025,1097,Toys,717.56,1,717.56,Bank Transfer,Cancelled,"29223 Watson Curve Apt. 116
Sabrinashire, CA 20549"
1235,376,Amanda Allen,fjones@cole.com,19/06/2024,1018,Home & Kitchen,4149.33,0,,creditcard,Cancelled,"4287 Paul Trail
Jensenstad, WI 20667"
1236,282,Jonathan Johnson,jeremy45@yahoo.com,16/05/2023,1071,Electronics,2127.02,-1,-2127.02,,Delivered,"329 Kaitlyn Valleys
North Jenniferberg, ME 60706"
1237,445,Mitchell Kirk,istevens@gill.biz,20/08/2024,1065,Home & Kitchen,618.99,7,4332.93,creditcard,Returned,"4034 Johnson River Apt. 168
Jodibury, VA 91516"
1238,120,Timothy Turner,coleandrew@kirk.com,15/04/2024,1097,Home & Kitchen,3379.28,-2,-6758.56,Bank Transfer,Shipped,"2569 Lucas Unions
Haydenchester, WY 70558"
1239,115,Katherine Johnson,smithdarryl@parrish-greer.org,17/04/2023,1001,,2785.63,-4,-11142.52,CC,Cancelled,"8709 Jones Lock
West Kristinberg, NY 30243"
1240,460,Sharon Kline,edward04@hotmail.com,04/04/2024,1088,Home & Kitchen,72.52,4,290.08,Bank Transfer,Delivered,"190 Hill Lane Apt. 182
Leestad, FL 75395"
1241,232,Crystal Barnes,peterschultz@yahoo.com,04/04/2023,1004,,4924.65,0,0,creditcard,Shipped,"8846 Smith Highway
South Katherine, WA 50616"
1242,258,Darlene Burns,vlyons@mendoza-carr.com,08/04/2024,1004,Books,3395.55,-1,-3395.55,CC,Returned,"3962 Johnson Fall Apt. 044
East Rodneymouth, WA 39838"
1243,358,Matthew Espinoza,beverly80@hotmail.com,02/12/2023,1082,Books,3585.01,-4,-14340.04,,Pending,"040 William Point Apt. 925
South Mirandafurt, SC 76080"
1244,197,Shirley Jones,nicholasmcdowell,19/05/2024,1027,Clothing,1174.82,4,4699.28,,Returned,"Unit 4547 Box 5891
DPO AE 03028"
1245,455,Jennifer Jimenez,rkirby@mendez.com,11/06/2024,1043,,3275.58,1,,credit,Processing,"98187 Pacheco Road
Nathanshire, GA 00985"
1246,410,,josephwaters@west-ramos.org,26/02/2025,1059,,976.77,0,0,Bank Transfer,Returned,"86580 Regina Unions Apt. 650
Port Olivia, MT 42081"
1247,136,Shannon Barnes,danielnoble@ballard-smith.com,03/02/2024,1032,Electronics,774.97,6,,PayPal,Shipped,"9606 Browning Orchard
Tylerchester, MS 22960"
1248,317,Marie Rollins,mark85@wolfe.com,03/04/2024,1033,Toys,2575.77,9,23181.93,credit,Shipped,"2146 Foster Mountains
Robertsberg, MD 59565"
1249,164,Michael Anderson,jennapena@henry.com,23/09/2024,1028,Home & Kitchen,3471.89,9,31247.01,,,"PSC 2855, Box 7657
APO AA 80272"
1250,224,Timothy Thompson,owenruben@carey.com,09/01/2024,1055,Electronics,1493.8,5,7469,Credit Card,,"42535 Brad Dale
New Michelleberg, AK 14622"
1251,306,Kelly Torres,echandler@sanchez.biz,21/06/2024,1060,,1495.2,3,,CC,Shipped,"032 Cheryl Lakes
Lake Stephanie, TN 64800"
1252,233,Nathan Perry,drobinson@hotmail.com,17/07/2023,1070,Electronics,822.22,5,8222.2,credit,Shipped,"USNV Rodriguez
FPO AA 53139"
1253,171,Katherine Morrison,velazquezjoshua@hotmail.com,28/02/2024,1062,Clothing,1258.68,4,5034.72,Debit Card,Pending,"284 Marks Motorway Suite 537
Johnsonshire, NM 39630"
1254,151,Latoya Miles,jonathangarcia@adams.net,18/05/2024,1080,Toys,3420.96,-1,-3420.96,PayPal,Pending,"61675 Elizabeth Court
Hansenfort, AR 93964"
1255,462,John Johnson,millerdebra@ho.info,11/02/2025,1034,,3890.83,3,11672.49,CC,Returned,"8898 Tristan Junctions Apt. 875
West Shannonland, OR 40612"
1256,314,Miguel Smith MD,megan04@yahoo.com,13/12/2023,1087,,2900.93,3,8702.79,credit,Processing,"9711 Cunningham Streets
Ryanborough, UT 59034"
1257,373,Jennifer Stevens,hilljulie@hill.info,29/05/2024,1088,Home & Kitchen,1418.02,7,9926.14,,Cancelled,"0014 Tracy Port
West Kristy, TX 96491"
1258,159,Yvonne Cooper,wdouglas@pierce-sullivan.com,28/03/2024,1056,Toys,125.91,-5,-629.55,creditcard,Processing,"36230 Johnny Inlet Apt. 916
East Sherriberg, MA 49099"
1259,95,Johnathan Gonzalez,amanda89@yahoo.com,03/01/2025,1013,Clothing,3610.39,-1,-3610.39,,Pending,"92669 Martinez Orchard Suite 197
Cervantesview, WV 16680"
1260,471,Colleen Bell,riceglenda@rodgers-cole.org,20/01/2025,1056,Books,919.93,3,2759.79,PayPal,Returned,"89352 Angela Radial
South Amy, WI 28886"
1261,232,Derek Barrett,robinsonkatie@anderson-david.com,13/06/2023,1018,Electronics,2802.17,1,,Debit Card,Processing,"875 Spencer Prairie Apt. 640
New Claudiahaven, KY 50202"
1262,179,Steven Carroll,smithsteven,2024-02-30,1054,Home & Kitchen,4064,0,0,credit,Delivered,"32456 Turner Plaza Apt. 429
Port Lynn, IN 04245"
1263,112,Erica Norris,hoffmandavid@hotmail.com,15/07/2024,1077,,96.81,0,0,creditcard,,"USNV Patterson
FPO AP 52775"
1264,317,Kimberly Johnson,wellschristina@donovan.com,26/10/2023,1043,Books,1510.45,5,15104.5,credit,Processing,"906 Mary Parkways
North James, SD 48217"
1265,496,Deanna Allen,ojackson@hotmail.com,16/09/2023,1039,Clothing,756.97,1,,Bank Transfer,Cancelled,"Unit 4504 Box 5742
DPO AA 46234"
1266,441,Gregory Obrien,michaelcooper@byrd.com,23/06/2023,1061,Toys,2524.6,-5,-12623,Credit Card,Returned,
1267,51,Michael Davis,gilldwayne@yahoo.com,08/05/2023,1042,Electronics,2568.28,-2,,,Processing,"53895 Lee Rapids Apt. 498
Leonardville, NJ 42843"
1268,267,Robert Robinson,marybooth@gmail.com,17/02/2025,1081,Home & Kitchen,1667.01,7,11669.07,credit,Shipped,"417 Mark Islands Suite 801
East Patricia, NC 25325"
1269,294,Caitlin Walker,leslie06@gmail.com,07/04/2024,1079,,452.15,9,4069.35,credit,Delivered,
1270,385,Kirk Porter,donnafitzgerald,07/05/2024,1018,,1782.19,-5,-8910.95,CC,,"765 Myers Harbors
East Shannonborough, ND 94612"
1271,386,Dawn Hudson,welchmeagan@williams.org,13/08/2024,1023,Books,1527.67,0,0,CC,Delivered,"0794 Derrick Locks Apt. 607
Christinastad, NY 97765"
1272,112,Patty Perez,rachael27@gmail.com,21/07/2023,1054,Books,4320.45,8,,credit,Returned,"629 Hawkins Spurs
Port Ericfurt, LA 17150"
1273,100,Ian Savage,bauerbilly@hotmail.com,01/06/2024,1030,Electronics,968.96,7,6782.72,Debit Card,Pending,"819 Brett Walk Suite 336
Lake Pamelaview, OR 45724"
1274,112,Shannon Barry DVM,meganadams@herrera.com,12/07/2024,1098,Toys,3083.19,-2,-12332.76,Credit Card,,"2014 Stanley Streets
Pamelamouth, IN 90788"
1275,439,Stephen Peters,douglasrush@yahoo.com,03/08/2023,1058,Clothing,944.14,-5,-4720.7,credit,Delivered,"570 Rivera Summit
Tracyfort, TN 32643"
1276,80,,elizabeth04,22/10/2023,1068,Toys,746.67,3,2240.01,PayPal,Pending,"USNS Fowler
FPO AP 23735"
1277,186,Ryan Hawkins,gabriel12,31/03/2024,1067,Toys,2638.11,6,,,Cancelled,"80780 Nelson Knoll Suite 335
Marshberg, ME 83040"
1278,112,Megan Dunn,eric07@estrada-howard.org,22/03/2023,1071,Toys,280.27,-2,-560.54,Bank Transfer,Returned,"1422 Harrell Lodge
East Heathertown, FL 50126"
1279,1,Ruben Harris,crystal24,20/06/2024,1018,Electronics,3516.44,6,21098.64,CC,Returned,"005 Becky Summit
Tuckershire, GA 17368"
1280,129,Benjamin Thomas,dthompson,23/11/2024,1007,Electronics,921.11,0,,PayPal,,"11879 Marvin Glen Apt. 671
West Joshua, WI 77912"
1281,219,Joseph Graves,delgadolauren,18/06/2024,1040,Clothing,4088.74,7,28621.18,,Delivered,"38450 Rodney Parkways
East James, CT 97654"
1282,53,Cindy Skinner,clee@yahoo.com,02/08/2024,1070,Toys,2604.68,1,2604.68,creditcard,Cancelled,"2325 Yoder Rest
Lake Laurenton, WA 12463"
1283,342,Benjamin Cabrera,taustin@yahoo.com,21/03/2023,1086,Electronics,32.19,2,64.38,CC,Shipped,"3477 Lambert Mountain
North Vincentberg, WI 57404"
1284,484,Misty Ellis,williamsandrew@kim.com,27/12/2024,1065,Clothing,,6,,Debit Card,,"PSC 8685, Box 3885
APO AP 57795"
1285,223,Jason Ali,crawforddebra@gmail.com,02/05/2024,1068,,3877.78,7,27144.46,CC,Shipped,"026 Erin Walks
Waremouth, TX 14062"
1286,224,Justin Wall,tsanford@larson.com,16/12/2024,1049,Clothing,3769.28,5,18846.4,Credit Card,,"8458 Wilson Mountains
South Melissa, MN 67377"
1287,384,Donald Mills,gibsonshawn@hotmail.com,16/02/2025,1052,Toys,3861.59,3,11584.77,Credit Card,Delivered,"8712 Richardson Place
South Edward, KY 84517"
1288,402,Dawn Maxwell,pamelasimon@yahoo.com,03/03/2024,1029,Home & Kitchen,3804.23,3,11412.69,,Cancelled,"325 Stevens Stream Apt. 230
New Shirleyburgh, WA 45391"
1289,125,Laurie Mcdaniel,cheryl24@hotmail.com,08/07/2024,1021,Toys,4168.7,2,8337.4,PayPal,Delivered,"PSC 3503, Box 1120
APO AE 04733"
1290,129,Courtney Williamson,deborah95@miller-stephens.info,03/12/2024,1090,Home & Kitchen,4463.59,4,17854.36,Bank Transfer,Returned,"40584 Jones Courts
Ruthfurt, WI 78535"
1291,52,Garrett Flynn,timothywood,05/08/2023,1078,Clothing,3386.5,5,16932.5,Debit Card,Shipped,"7737 Charles Road Apt. 271
Lake Brittany, NV 29187"
1292,171,Jason Arnold,rodriguezmelissa@martinez.com,11/12/2024,1009,,474.48,9,4270.32,,Pending,"68847 Potter Centers Apt. 023
South Suzanneshire, NJ 32741"
1293,217,Tammy Roberts MD,mendozabrooke@cole.com,30/07/2024,1047,,4918.74,6,,creditcard,Processing,"62900 Molina River
Cantrellview, NH 50141"
1294,159,Robert Ross,lindaorr@allen.org,09/03/2023,1076,Electronics,1605.83,6,9634.98,Debit Card,Returned,"514 Cooper Vista Apt. 559
Myershaven, DC 60093"
1295,197,Carlos Miller,sydney52,2024-02-30,1042,,4228.53,9,38056.77,Credit Card,Returned,"8863 Wendy Square
North Albertland, FL 94117"
1296,415,Christina Gomez,kevin75,14/06/2024,1051,Books,205.42,8,1643.36,credit,Shipped,"032 Stevenson Stream Suite 250
New Clayton, MT 13853"
1297,246,Michelle Garcia,vanessajohnson@estrada.com,03/04/2024,1056,Clothing,2789.36,-3,,credit,,"43158 Danielle Wells Apt. 095
Hancockhaven, MI 16342"
1298,323,Denise Flores,connieknight@yahoo.com,11/09/2023,1051,Electronics,4172.97,6,50075.64,Bank Transfer,Returned,"3043 Andrews Isle
Torresstad, IN 63979"
1299,438,Albert Cooper,daniel77@johnson.info,20/06/2024,1070,,3492.38,-4,-13969.52,Debit Card,Processing,"766 Mendoza Ranch
Norrisview, NH 98378"
1300,202,Christian Gonzalez,xwilliamson@ramirez.com,05/09/2024,1020,Clothing,1684.12,-1,,,Cancelled,
1301,183,Joseph Smith,laurenschwartz@hotmail.com,18/03/2023,1088,Toys,105.13,-5,-525.65,Bank Transfer,Returned,"52373 Shannon Estate
Port Josephville, CA 39524"
1302,122,Jane Garcia,jennifer03@thomas.com,01/06/2023,1027,,3495.67,-3,-10487.01,CC,Cancelled,"5236 Audrey Turnpike
Butlerberg, WV 87097"
1303,400,,davidhuffman@hotmail.com,22/08/2023,1038,Home & Kitchen,705.13,-5,-3525.65,CC,Delivered,"377 Casey Loaf Suite 868
East Josephstad, NV 33525"
1304,254,Ronald Morse,riveraheather@yahoo.com,07/05/2023,1072,Clothing,45,7,630,creditcard,,"492 Hines Green Suite 301
Cervantestown, MI 80996"
1305,293,Juan Thomas Jr.,gjackson@stephens-beasley.info,10/10/2024,1065,Electronics,275.79,-3,-827.37,PayPal,Cancelled,"1260 Mccoy Rest
Hoganfort, MS 31037"
1306,279,Tiffany Jackson,andersonchristine@gmail.com,23/06/2023,1054,Toys,409.89,7,5738.46,credit,Returned,"6602 Chung Island
Nicolebury, RI 89720"
1307,324,Robert Brown,michael81@yahoo.com,18/01/2025,1024,Books,1251.88,-2,-2503.76,,,"1398 Walker Street
Port Jason, RI 01656"
1308,371,Margaret Bell,wayneobrien,31/03/2023,1047,Toys,4066.68,1,4066.68,Debit Card,Processing,"074 Charles Loop Apt. 770
Gabrielport, DC 17802"
1309,97,Maria Patterson,nvazquez@hotmail.com,20/12/2023,1071,,4419.39,6,,Bank Transfer,,"PSC 4016, Box 0545
APO AA 94907"
1310,197,James Ford,heathricardo@hotmail.com,07/09/2024,1083,Home & Kitchen,4294.42,9,38649.78,,Cancelled,"9186 Johnson View
New Meganfort, NV 93273"
1311,469,Mike Howard,vmccoy@garcia.com,14/04/2024,1086,Toys,855.44,6,10265.28,Bank Transfer,Cancelled,
1312,394,Tracey Mcgrath,hjacobson@hall-lee.com,23/04/2024,1063,Books,1067.57,-1,-1067.57,Bank Transfer,Pending,"214 Brown Alley
North Andrew, NV 92650"
1313,239,James Evans,davidtorres@yahoo.com,19/11/2024,1057,Electronics,2520.58,-1,-2520.58,Bank Transfer,Pending,"5155 Johnson Crescent
Mathewsmouth, MT 33956"
1314,143,Robert Allen,mmckenzie@thompson.net,05/08/2023,1055,Clothing,4763.6,7,33345.2,Debit Card,,"695 Padilla Tunnel Suite 299
Antoniofurt, MA 68645"
1315,96,Victor Becker,adamorozco@washington.com,11/01/2025,1060,Home & Kitchen,2534.22,-5,,,Shipped,"15253 Patrick Gardens Apt. 115
Wilsonton, WA 17281"
1316,200,Martha Fritz,jamesbarnes@yahoo.com,28/09/2023,1099,Books,1384.81,2,2769.62,Credit Card,Shipped,"5270 Christina Stravenue Apt. 805
East Pamelamouth, HI 35530"
1317,123,Barry Wilkins,brian08@gmail.com,21/04/2024,1062,,1130.07,7,7910.49,Credit Card,Pending,"023 Kelly Causeway
Maryburgh, AZ 47588"
1318,186,Nathan Bell,kylewhite@smith-mitchell.com,21/12/2024,1030,,1271.81,-2,-2543.62,Debit Card,Returned,"524 Stephen Knolls Suite 009
Kristieside, CA 44478"
1319,325,Christina Mccoy,thorntonandrew@ball.net,04/08/2023,1093,,2809.58,4,11238.32,CC,Delivered,"96047 Bruce Inlet Apt. 302
Jonesfort, MT 33944"
1320,463,Stacey Cunningham,frenchchristopher@hotmail.com,09/03/2024,1022,Home & Kitchen,1125.72,-1,-1125.72,Debit Card,,"641 Carlson Rapid
West Kyle, AR 35338"
1321,348,Susan Herring,stacey73@rogers.com,17/06/2023,1075,Toys,4808.2,-4,-19232.8,credit,Delivered,"34886 Bruce Gateway
Washingtonberg, NJ 08162"
1322,258,,oliverjulie@nelson-wong.org,12/03/2024,1084,Home & Kitchen,2444.11,9,21996.99,Bank Transfer,Pending,"920 Tran Shore Suite 219
Melissabury, CO 45289"
1323,147,Mike Andrews,anna79@pennington.org,01/02/2025,1029,,2748.6,6,16491.6,,Cancelled,"82111 Garcia Expressway Apt. 043
North Donna, HI 37919"
